Time,Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
74831.65369439125,4.532,0.9,91.0,420.0
74832.660582304,4.536,0.81,80.0,360.0
74833.6643857956,4.532,0.94,94.0,420.0
74834.67171049118,4.54,0.78,76.0,360.0
74835.67563533783,4.536,0.79,81.0,360.0
74836.68330788612,4.532,0.95,92.0,420.0
74837.68975543976,4.536,0.95,75.0,320.0
74838.69452309608,4.532,0.9,91.0,420.0
74839.70099425316,4.532,0.91,89.0,400.0
74840.70500826836,4.536,0.77,80.0,360.0
74841.71241736412,4.54,0.76,78.0,360.0
74842.71725177765,4.532,0.93,93.0,420.0
74843.72355103493,4.54,0.77,79.0,360.0
74844.73082828522,4.536,0.77,78.0,360.0
74845.73439645767,4.536,0.79,78.0,360.0
74846.74223947525,4.532,0.92,93.0,420.0
74847.74600815773,4.536,0.8,76.0,360.0
74848.75353455544,4.532,0.93,96.0,420.0
74849.75780725479,4.536,0.89,92.0,420.0
74850.76443696022,4.536,0.75,96.0,420.0
74851.77129817009,4.532,0.83,96.0,420.0
74852.77591753006,4.532,0.94,90.0,400.0
74853.78305912018,4.536,0.83,90.0,400.0
74854.78646636009,4.532,0.93,92.0,420.0
74855.79342269897,4.536,0.76,80.0,360.0
74856.7981569767,4.54,0.75,76.0,360.0
74857.80553841591,4.532,0.92,94.0,420.0
74858.8124203682,4.536,0.93,80.0,360.0
74859.8167128563,4.536,0.76,76.0,360.0
74860.82300591469,4.528,0.94,94.0,420.0
74861.82746505737,4.536,0.78,77.0,360.0
74862.83487415314,4.536,0.79,78.0,360.0
74863.84135174751,4.528,0.95,95.0,420.0
74864.84599614143,4.528,0.92,92.0,420.0
74865.85228943825,4.536,0.75,80.0,360.0
74866.85739183426,4.532,0.9,91.0,420.0
74867.86380267143,4.536,0.78,78.0,360.0
74868.86794543266,4.532,0.79,77.0,360.0
74869.87521529198,4.528,0.94,93.0,420.0
74870.88192725182,4.532,0.89,94.0,420.0
74871.88608694077,4.532,0.78,93.0,420.0
74872.89326143265,4.532,0.92,91.0,420.0
74873.89778470993,4.536,0.82,83.0,360.0
74874.90448784828,4.532,0.75,95.0,420.0
74875.90871953964,4.532,0.93,90.0,400.0
74876.91575336456,4.536,0.77,78.0,360.0
74877.92342686653,4.532,0.79,75.0,320.0
74878.92698121071,4.528,0.93,90.0,400.0
74879.93405246735,4.532,0.92,78.0,360.0
74880.93860268593,4.536,0.81,78.0,360.0
74881.94557452202,4.528,0.92,94.0,420.0
74882.94940948486,4.536,0.76,80.0,360.0
74883.95694494247,4.536,0.8,76.0,360.0
74884.9634206295,4.532,0.89,92.0,420.0
74885.96760344505,4.536,0.8,81.0,360.0
74886.97496771812,4.536,0.75,77.0,360.0
74887.9797103405,4.532,0.87,94.0,420.0
74888.98576903343,4.532,0.77,80.0,360.0
74889.99355220795,4.536,0.79,78.0,360.0
74890.9978647232,4.528,0.96,93.0,420.0
74892.00463151932,4.536,0.77,79.0,360.0
74893.00903010368,4.528,0.77,95.0,420.0
74894.01616311073,4.532,0.98,92.0,420.0
74895.02009057999,4.536,0.76,86.0,400.0
74896.02698397636,4.528,0.92,91.0,420.0
74897.03355526924,4.536,0.91,80.0,360.0
74898.03774356842,4.536,0.77,78.0,360.0
74899.04537439346,4.532,0.92,91.0,420.0
74900.04970264435,4.528,0.91,86.0,400.0
74901.05599570274,4.536,0.76,78.0,360.0
74902.06128549576,4.532,0.82,79.0,360.0
74903.06783366203,4.528,0.93,93.0,420.0
74904.07451534271,4.532,0.78,80.0,360.0
74905.0793132782,4.532,0.93,91.0,420.0
74906.08637690544,4.528,0.94,90.0,400.0
74907.09042406082,4.532,0.78,79.0,360.0
74908.09746336937,4.536,0.79,78.0,360.0
74909.10173916817,4.528,0.91,93.0,420.0
74910.10844540596,4.532,0.76,77.0,360.0
74911.11582159996,4.536,0.78,79.0,360.0
74912.11964297295,4.528,0.94,93.0,420.0
74913.12704658508,4.536,0.75,76.0,360.0
74914.13142895699,4.524,0.83,94.0,420.0
74915.13798618317,4.532,0.86,91.0,420.0
74916.14436268806,4.536,0.77,77.0,360.0
74917.14946293831,4.528,0.98,96.0,420.0
74918.15651321411,4.532,0.9,77.0,360.0
74919.16061639786,4.532,0.78,76.0,360.0
74920.16775202751,4.528,0.9,92.0,420.0
74921.17177677155,4.532,0.92,76.0,360.0
74922.1788752079,4.528,0.91,91.0,420.0
74923.18576002121,4.528,0.92,91.0,420.0
74924.18965268135,4.532,0.79,80.0,360.0
74925.19703936577,4.532,0.75,75.0,320.0
74926.20141792297,4.528,0.91,93.0,420.0
74927.20797133446,4.528,0.94,94.0,420.0
74928.21250987053,4.532,0.77,77.0,360.0
74929.21930217743,4.528,0.93,93.0,420.0
74930.22638964653,4.532,0.75,78.0,360.0
74931.23033475876,4.532,0.77,77.0,360.0
74932.23736953735,4.528,0.95,89.0,400.0
74933.24142217636,4.528,0.9,90.0,400.0
74934.24872040749,4.528,0.78,83.0,360.0
74935.2526216507,4.528,0.9,97.0,420.0
74936.25992488861,4.528,0.93,90.0,400.0
74937.26740455627,4.532,0.78,77.0,360.0
74938.27157258987,4.528,0.93,93.0,420.0
74939.27820014954,4.528,0.93,80.0,360.0
74940.28238677979,4.532,0.77,77.0,360.0
74941.28967666626,4.528,0.94,92.0,420.0
74942.29596805573,4.536,0.97,77.0,360.0
74943.30061984062,4.532,0.76,80.0,360.0
74944.30817222595,4.528,0.93,92.0,420.0
74945.31191015244,4.532,0.77,77.0,360.0
74946.31852316856,4.532,0.78,81.0,360.0
74947.32375431061,4.528,0.95,91.0,420.0
74948.33026838303,4.536,0.79,77.0,360.0
74949.33753728867,4.536,0.83,76.0,360.0
74950.34162282944,4.528,0.93,96.0,420.0
74951.3483839035,4.536,0.77,76.0,360.0
74952.35240793228,4.532,0.83,78.0,360.0
74953.3593480587,4.528,0.9,89.0,400.0
74954.36446118355,4.532,0.76,87.0,400.0
74955.37104511261,4.528,0.78,99.0,460.0
74956.3780260086,4.528,0.91,91.0,420.0
74957.38203334808,4.536,0.78,77.0,360.0
74958.38904833794,4.524,0.9,90.0,400.0
74959.39410614967,4.524,0.92,92.0,420.0
74960.40058922768,4.532,0.92,84.0,400.0
74961.40520977974,4.528,0.9,94.0,420.0
74962.41139221191,4.524,0.91,90.0,400.0
74963.4184076786,4.532,0.89,79.0,360.0
74964.42329883575,4.532,0.77,78.0,360.0
74965.43007349968,4.528,0.89,91.0,420.0
74966.43453741074,4.532,0.77,77.0,360.0
74967.4415280819,4.532,0.79,77.0,360.0
74968.44818854332,4.528,0.9,91.0,420.0
74969.45222902298,4.528,0.79,77.0,360.0
74970.4597234726,4.532,0.76,82.0,360.0
74971.46336579323,4.528,0.93,88.0,400.0
74972.47071051598,4.536,0.77,77.0,360.0
74973.47585391998,4.532,0.77,79.0,360.0
74974.48189163208,4.528,0.91,89.0,400.0
74975.48889398575,4.528,0.83,79.0,360.0
74976.49338960648,4.524,0.83,92.0,420.0
74977.4997010231,4.524,0.96,94.0,420.0
74978.50463557243,4.532,0.78,78.0,360.0
74979.51146912575,4.524,0.92,91.0,420.0
74980.51615214348,4.532,0.94,78.0,360.0
74981.52261090279,4.536,0.77,77.0,360.0
74982.52981162071,4.524,0.94,94.0,420.0
74983.53421473503,4.524,0.92,85.0,400.0
74984.54042840004,4.524,0.91,91.0,420.0
74985.54515194893,4.524,0.94,96.0,420.0
74986.55209970474,4.532,0.79,77.0,360.0
74987.55641031265,4.528,0.82,77.0,360.0
74988.56351327896,4.524,0.92,92.0,420.0
74989.56998968124,4.524,0.9,88.0,400.0
74990.57487559319,4.528,0.82,80.0,360.0
74991.58141517639,4.528,0.77,76.0,360.0
74992.58560323715,4.524,0.91,91.0,420.0
74993.5929107666,4.532,0.73,77.0,360.0
74994.59990668297,4.528,0.78,75.0,320.0
74995.60366821289,4.524,0.94,91.0,420.0
74996.61138010025,4.532,0.77,77.0,360.0
74997.61574792862,4.524,0.83,92.0,420.0
74998.62276268005,4.52,0.91,91.0,420.0
74999.62632346153,4.528,0.75,74.0,320.0
75000.63341712952,4.524,0.97,92.0,420.0
75001.64026379585,4.528,0.93,77.0,360.0
75002.64497375488,4.528,0.77,80.0,360.0
75003.65156841278,4.524,0.91,90.0,400.0
75004.65610337257,4.524,0.91,93.0,420.0
75005.66361498833,4.528,0.78,77.0,360.0
75006.6675415039,4.524,0.91,88.0,400.0
75007.67479658127,4.528,0.79,75.0,320.0
75008.68154978752,4.528,0.76,78.0,360.0
75009.68608498573,4.524,0.92,91.0,420.0
75010.69277906418,4.528,0.79,78.0,360.0
75011.69664335251,4.532,0.76,74.0,320.0
75012.7043132782,4.524,0.91,90.0,400.0
75013.70829224586,4.532,0.79,79.0,360.0
75014.71553945541,4.532,0.78,77.0,360.0
75015.72177195549,4.52,1.0,92.0,420.0
75016.72675538063,4.524,0.94,94.0,420.0
75017.73371434212,4.528,0.78,78.0,360.0
75018.73779296875,4.52,0.91,96.0,420.0
75019.74508333206,4.524,0.91,93.0,420.0
75020.75202226639,4.524,0.91,93.0,420.0
75021.75611376762,4.52,0.93,92.0,420.0
75022.76314330101,4.524,0.93,76.0,360.0
75023.76712155342,4.528,0.75,82.0,360.0
75024.77395749092,4.524,0.94,94.0,420.0
75025.77892804146,4.528,0.91,79.0,360.0
75026.78480315208,4.528,0.77,76.0,360.0
75027.79280161858,4.52,0.92,92.0,420.0
75028.79669237137,4.528,0.78,80.0,360.0
75029.80370640755,4.528,0.77,78.0,360.0
75030.80839419365,4.524,0.92,91.0,420.0
75031.81433200836,4.528,0.75,78.0,360.0
75032.81919908524,4.528,0.79,75.0,320.0
75033.82574915886,4.52,0.93,94.0,420.0
75034.83317422867,4.528,0.77,78.0,360.0
75035.83761191368,4.528,0.78,78.0,360.0
75036.84461474419,4.524,0.91,90.0,400.0
75037.84840679169,4.528,0.8,77.0,360.0
75038.85540914536,4.524,0.77,95.0,420.0
75039.86031508446,4.524,0.91,89.0,400.0
75040.86700105667,4.528,0.78,79.0,360.0
75041.87340855598,4.524,0.92,91.0,420.0
75042.87813854218,4.52,0.89,92.0,420.0
75043.88548493385,4.528,0.82,80.0,360.0
75044.88922715187,4.52,0.93,92.0,420.0
75045.89646577835,4.52,0.93,86.0,400.0
75046.90303564072,4.524,0.92,94.0,420.0
75047.90732502937,4.528,0.78,76.0,360.0
75048.91450309753,4.516,0.93,94.0,420.0
75049.91927456856,4.528,0.78,75.0,320.0
75050.92540574074,4.528,0.82,80.0,360.0
75051.92962837219,4.524,0.9,87.0,400.0
75052.93716716766,4.524,0.79,78.0,360.0
75053.9444038868,4.528,0.8,76.0,360.0
75054.94854736328,4.52,0.92,92.0,420.0
75055.95474886894,4.528,0.76,79.0,360.0
75056.95989394188,4.528,0.79,75.0,320.0
75057.96636486053,4.524,0.95,93.0,420.0
75058.97128868103,4.528,0.82,88.0,400.0
75059.97812843323,4.524,0.75,93.0,420.0
75060.98420333862,4.52,0.93,94.0,420.0
75061.98950600624,4.528,0.77,77.0,360.0
75062.99579811096,4.52,0.9,92.0,420.0
75064.00109934807,4.528,0.96,78.0,360.0
75065.0070939064,4.524,0.79,77.0,360.0
75066.011677742,4.52,0.95,93.0,420.0
75067.01898312569,4.516,0.91,89.0,400.0
75068.02574396133,4.528,0.78,78.0,360.0
75069.03019666672,4.52,0.95,94.0,420.0
75070.03681492805,4.528,0.84,76.0,320.0
75071.041410923,4.528,0.8,79.0,360.0
75072.04839348793,4.516,0.93,93.0,420.0
75073.05443120003,4.52,0.93,92.0,420.0
75074.05961847305,4.528,0.8,79.0,360.0
75075.06629490852,4.52,0.91,90.0,400.0
75076.0704088211,4.52,0.94,93.0,420.0
75077.0772857666,4.528,0.77,82.0,360.0
75078.08160829544,4.52,0.89,93.0,420.0
75079.08852481842,4.52,0.96,92.0,420.0
75080.09525799751,4.528,0.77,77.0,360.0
75081.10041189194,4.52,0.82,94.0,420.0
75082.10652089119,4.52,0.93,91.0,420.0
75083.1115694046,4.524,0.92,87.0,400.0
75084.11849355698,4.52,0.93,94.0,420.0
75085.12283730507,4.52,0.93,77.0,360.0
75086.12951517105,4.524,0.78,77.0,360.0
75087.13671827316,4.52,0.9,98.0,460.0
75088.14071631432,4.52,0.89,92.0,420.0
75089.14814162254,4.524,0.8,76.0,320.0
75090.15146374702,4.52,0.92,89.0,400.0
75091.1587562561,4.528,0.8,77.0,360.0
75092.16578817368,4.524,0.79,82.0,360.0
75093.17025518417,4.52,0.93,90.0,400.0
75094.17673945427,4.524,0.82,77.0,360.0
75095.18133759499,4.524,0.76,77.0,360.0
75096.18874073029,4.52,0.92,91.0,420.0
75097.19256663322,4.524,0.77,79.0,360.0
75098.19945502281,4.524,0.76,75.0,320.0
75099.20631814003,4.516,0.95,95.0,420.0
75100.2110452652,4.524,0.78,77.0,360.0
75101.21815276146,4.524,0.78,78.0,360.0
75102.22254657745,4.516,0.88,93.0,420.0
75103.22904872894,4.528,0.77,75.0,320.0
75104.23317956924,4.524,0.83,78.0,360.0
75105.2407681942,4.52,0.94,92.0,420.0
75106.24731206894,4.52,0.95,77.0,360.0
75107.25192427635,4.524,0.8,77.0,360.0
75108.25820946693,4.516,0.91,94.0,420.0
75109.263297081,4.52,0.92,91.0,420.0
75110.27031588554,4.524,0.77,78.0,360.0
75111.27436518669,4.52,0.95,92.0,420.0
75112.2814078331,4.524,0.76,80.0,360.0
75113.28835082054,4.524,0.77,78.0,360.0
75114.29212522507,4.52,0.9,90.0,400.0
75115.29961466789,4.524,0.76,78.0,360.0
75116.30363035202,4.528,0.77,78.0,360.0
75117.31061959267,4.52,0.92,92.0,420.0
75118.3174021244,4.524,0.79,77.0,360.0
75119.32141590118,4.524,0.77,75.0,320.0
75120.32837224007,4.52,0.91,91.0,420.0
75121.33273506165,4.524,0.78,77.0,360.0
75122.33997511864,4.52,0.81,95.0,420.0
75123.34436893463,4.52,0.93,91.0,420.0
75124.3514957428,4.524,0.78,78.0,360.0
75125.35799145699,4.52,0.9,91.0,420.0
75126.36230635643,4.52,0.88,92.0,420.0
75127.36942863464,4.52,0.79,79.0,360.0
75128.37408185005,4.516,0.92,93.0,420.0
75129.38039302826,4.516,0.93,90.0,400.0
75130.38532328606,4.524,0.78,77.0,360.0
75131.39177846909,4.516,0.92,92.0,420.0
75132.39888548851,4.516,0.93,94.0,420.0
75133.4034986496,4.524,0.78,78.0,360.0
75134.41058111191,4.516,0.94,93.0,420.0
75135.41464352608,4.516,0.92,92.0,420.0
75136.42177343369,4.524,0.78,78.0,360.0
75137.42603373528,4.524,0.8,82.0,360.0
75138.43304276466,4.516,0.92,91.0,420.0
75139.43981051445,4.524,0.78,80.0,360.0
75140.44446015358,4.516,0.93,92.0,420.0
75141.45079755783,4.516,0.91,89.0,400.0
75142.45566391945,4.52,0.8,86.0,400.0
75143.46253085136,4.52,0.76,91.0,420.0
75144.46929860115,4.516,0.9,95.0,420.0
75145.47333884239,4.52,0.89,91.0,420.0
75146.48078918457,4.516,0.94,94.0,420.0
75147.4854183197,4.52,0.94,76.0,320.0
75148.49206638336,4.52,0.77,77.0,360.0
75149.49635887146,4.516,0.91,95.0,420.0
75150.50310182571,4.516,0.94,86.0,400.0
75151.51049470901,4.524,0.78,76.0,320.0
75152.51404571533,4.516,0.94,95.0,420.0
75153.52145195007,4.524,0.75,79.0,360.0
75154.52544307709,4.524,0.77,79.0,360.0
75155.53232431412,4.516,0.92,91.0,420.0
75156.53686261177,4.52,0.75,77.0,360.0
75157.54346418381,4.52,0.78,82.0,360.0
75158.5509648323,4.516,0.91,90.0,400.0
75159.55497574806,4.524,0.73,80.0,360.0
75160.5624730587,4.52,0.73,76.0,320.0
75161.56640148163,4.516,0.9,94.0,420.0
75162.57368278503,4.516,0.91,89.0,400.0
75163.5773973465,4.52,0.77,77.0,360.0
75164.58433532715,4.516,0.76,93.0,420.0
75165.59131479263,4.516,0.91,90.0,400.0
75166.59585428238,4.52,0.79,78.0,360.0
75167.60241055489,4.516,0.94,93.0,420.0
75168.60708451271,4.52,0.93,78.0,360.0
75169.61449456215,4.52,0.78,79.0,360.0
75170.62118268013,4.516,0.92,93.0,420.0
75171.62556147575,4.516,0.89,93.0,420.0
75172.63185977936,4.52,0.78,81.0,360.0
75173.63674926758,4.516,0.94,92.0,420.0
75174.64353013039,4.52,0.78,80.0,360.0
75175.647939682,4.52,0.78,82.0,360.0
75176.65501713753,4.512,0.92,91.0,420.0
75177.6619257927,4.524,0.77,83.0,360.0
75178.6654779911,4.52,0.79,78.0,360.0
75179.67340898514,4.516,0.91,97.0,420.0
75180.6768810749,4.52,0.76,78.0,360.0
75181.6839826107,4.52,0.76,76.0,320.0
75182.68845486641,4.516,0.97,99.0,460.0
75183.69509530067,4.52,0.77,75.0,320.0
75184.70265436172,4.52,0.76,81.0,360.0
75185.7067952156,4.516,0.91,93.0,420.0
75186.71342802048,4.52,0.77,79.0,360.0
75187.71844291687,4.512,0.98,97.0,420.0
75188.72467112541,4.512,0.91,91.0,420.0
75189.72876501083,4.52,0.93,80.0,360.0
75190.73598217964,4.512,0.94,90.0,400.0
75191.74331355095,4.516,0.9,89.0,400.0
75192.74742770195,4.516,0.78,79.0,360.0
75193.75460338593,4.52,0.79,75.0,320.0
75194.75828671455,4.516,0.89,90.0,400.0
75195.7660369873,4.52,0.78,76.0,320.0
75196.77298021317,4.52,0.78,73.0,320.0
75197.7772231102,4.516,0.93,94.0,420.0
75198.7834880352,4.516,0.76,75.0,320.0
75199.7884144783,4.52,0.77,78.0,360.0
75200.79498553276,4.512,0.92,89.0,400.0
75201.79963731766,4.524,0.77,76.0,320.0
75202.80632448196,4.512,0.9,92.0,420.0
75203.81370568275,4.516,0.93,90.0,400.0
75204.81773495674,4.52,0.78,82.0,360.0
75205.8248090744,4.52,0.76,95.0,420.0
75206.82883000374,4.512,0.93,94.0,420.0
75207.83559346199,4.52,0.8,79.0,360.0
75208.84012007713,4.512,0.91,94.0,420.0
75209.8474202156,4.516,0.89,97.0,420.0
75210.85391044617,4.516,0.76,75.0,320.0
75211.85841464996,4.512,0.99,91.0,420.0
75212.86539912224,4.516,0.96,96.0,420.0
75213.87003016472,4.52,0.75,78.0,360.0
75214.87670230865,4.512,0.9,97.0,420.0
75215.88132739067,4.516,0.77,77.0,360.0
75216.88761878014,4.52,0.78,79.0,360.0
75217.894323349,4.512,0.95,95.0,420.0
75218.8991458416,4.516,0.9,94.0,420.0
75219.90643620491,4.52,0.76,80.0,360.0
75220.91040182114,4.52,0.77,76.0,320.0
75221.91720628738,4.512,0.89,93.0,420.0
75222.92451620102,4.516,0.75,77.0,360.0
75223.92879199982,4.52,0.75,92.0,420.0
75224.93512892723,4.512,0.91,94.0,420.0
75225.94038319588,4.516,0.76,78.0,360.0
75226.9468421936,4.516,0.75,91.0,420.0
75227.95147156715,4.508,0.93,92.0,420.0
75228.95783543587,4.512,0.92,88.0,400.0
75229.96514391899,4.512,0.93,92.0,420.0
75230.96941137314,4.512,0.89,91.0,420.0
75231.97635960579,4.52,0.79,79.0,360.0
75232.98101902008,4.512,0.89,99.0,460.0
75233.98733735085,4.512,0.91,92.0,420.0
75234.99242925644,4.52,0.77,77.0,360.0
75235.99855852127,4.512,0.93,89.0,400.0
75237.00592374802,4.52,0.77,77.0,360.0
75238.01045370102,4.52,0.8,81.0,360.0
75239.01752591133,4.512,0.91,93.0,420.0
75240.02152299881,4.52,0.76,77.0,360.0
75241.0278930664,4.516,0.76,77.0,360.0
75242.03483510017,4.512,0.9,93.0,420.0
75243.03905677795,4.516,0.79,80.0,360.0
75244.0465824604,4.52,0.76,76.0,320.0
75245.05063509941,4.508,0.89,101.0,460.0
75246.05796265602,4.512,0.92,92.0,420.0
75247.06253623962,4.52,0.8,80.0,360.0
75248.06883263588,4.512,0.91,97.0,420.0
75249.07557535172,4.516,0.77,78.0,360.0
75250.07991695404,4.52,0.87,77.0,360.0
75251.08724069595,4.508,0.95,93.0,420.0
75252.09171557426,4.512,0.91,76.0,320.0
75253.09867930412,4.516,0.81,79.0,360.0
75254.10280323029,4.508,0.93,92.0,420.0
75255.10943436623,4.516,0.76,76.0,320.0
75256.1162815094,4.516,0.79,77.0,360.0
75257.12116289139,4.512,0.91,92.0,420.0
75258.12788844109,4.516,0.82,82.0,360.0
75259.13281178474,4.52,0.78,80.0,360.0
75260.13909196854,4.508,0.99,94.0,420.0
75261.14403295517,4.516,0.76,77.0,360.0
75262.15016293526,4.516,0.78,77.0,360.0
75263.15768289566,4.508,0.91,92.0,420.0
75264.16160774231,4.516,0.79,80.0,360.0
75265.16871595383,4.512,0.9,90.0,400.0
75266.17268753052,4.512,0.9,92.0,420.0
75267.18002057076,4.516,0.79,78.0,360.0
75268.18670725822,4.516,0.74,78.0,360.0
75269.19092440605,4.512,0.9,95.0,420.0
75270.19804024696,4.512,0.77,78.0,360.0
75271.20303034782,4.512,0.92,92.0,420.0
75272.20948958397,4.512,0.9,94.0,420.0
75273.21402168274,4.512,0.88,79.0,360.0
75274.2212510109,4.508,0.94,91.0,420.0
75275.22736787796,4.512,0.93,91.0,420.0
75276.23218679428,4.516,0.78,73.0,320.0
75277.23859143257,4.516,0.8,76.0,320.0
75278.24313426018,4.508,0.92,96.0,420.0
75279.25011849403,4.52,0.77,75.0,320.0
75280.25428080559,4.512,0.97,91.0,420.0
75281.2617316246,4.508,0.9,90.0,400.0
75282.26878809929,4.516,0.79,79.0,360.0
75283.27302217484,4.516,0.78,79.0,360.0
75284.27964735031,4.508,0.93,93.0,420.0
75285.28353667259,4.516,0.78,75.0,320.0
75286.29068827629,4.512,0.8,86.0,400.0
75287.29485869408,4.508,0.95,91.0,420.0
75288.3022108078,4.516,0.75,80.0,360.0
75289.30884599686,4.516,0.79,89.0,400.0
75290.31353235245,4.508,0.94,94.0,420.0
75291.32070279121,4.512,0.9,91.0,420.0
75292.32495498657,4.508,0.97,95.0,420.0
75293.33156204224,4.508,0.89,94.0,420.0
75294.33868575096,4.516,0.76,79.0,360.0
75295.34302067757,4.512,1.0,94.0,420.0
75296.3501420021,4.508,0.9,92.0,420.0
75297.35440802574,4.516,0.78,78.0,360.0
75298.36156392097,4.508,0.94,96.0,420.0
75299.36515021324,4.516,0.77,77.0,360.0
75300.37232041359,4.512,0.79,78.0,360.0
75301.37982416153,4.508,0.92,88.0,400.0
75302.38338279724,4.508,0.95,91.0,420.0
75303.39080929756,4.516,0.77,79.0,360.0
75304.39518046379,4.512,0.9,93.0,420.0
75305.40204119682,4.512,0.79,77.0,360.0
75306.40564584732,4.516,0.74,76.0,320.0
75307.41341757774,4.516,0.77,90.0,400.0
75308.42046642303,4.504,0.92,93.0,420.0
75309.42440605164,4.516,0.78,79.0,360.0
75310.43140864372,4.512,0.81,88.0,400.0
75311.435297966,4.508,0.94,92.0,420.0
75312.44235730171,4.512,0.86,80.0,360.0
75313.44728732109,4.508,0.94,93.0,420.0
75314.45429992676,4.508,0.92,92.0,420.0
75315.46102190018,4.512,0.81,77.0,360.0
75316.4649541378,4.508,0.94,92.0,420.0
75317.47251033783,4.512,0.78,80.0,360.0
75318.47631645203,4.516,0.76,76.0,320.0
75319.48341178894,4.508,0.96,91.0,420.0
75320.4898993969,4.512,0.76,78.0,360.0
75321.49444437027,4.516,0.75,78.0,360.0
75322.50163984299,4.504,0.89,89.0,400.0
75323.5054872036,4.512,0.77,79.0,360.0
75324.51241278648,4.516,0.76,78.0,360.0
75325.51759719849,4.504,0.91,96.0,420.0
75326.52453136444,4.512,0.77,78.0,360.0
75327.53148651123,4.504,0.9,90.0,400.0
75328.53522229195,4.504,0.95,92.0,420.0
75329.54270029068,4.512,0.77,77.0,360.0
75330.54619669914,4.512,0.81,80.0,360.0
75331.55338716507,4.508,0.92,93.0,420.0
75332.55830144882,4.512,0.78,78.0,360.0
75333.56459116936,4.512,0.84,80.0,360.0
75334.57212233543,4.504,0.93,92.0,420.0
75335.5756456852,4.504,0.96,80.0,360.0
75336.58342313766,4.508,0.95,89.0,400.0
75337.58745503426,4.508,0.88,92.0,420.0
75338.59456419945,4.516,0.78,78.0,360.0
75339.59840798378,4.512,0.77,75.0,320.0
75340.60536885262,4.508,0.94,91.0,420.0
75341.61204075813,4.512,0.77,80.0,360.0
75342.616366148,4.516,0.76,79.0,360.0
75343.62363505363,4.504,0.91,93.0,420.0
75344.62816500664,4.512,0.76,78.0,360.0
75345.63460946083,4.512,0.77,83.0,360.0
75346.64172816277,4.508,0.9,91.0,420.0
75347.64624094963,4.516,0.78,79.0,360.0
75348.65282988548,4.516,0.79,77.0,360.0
75349.65766739845,4.508,0.94,91.0,420.0
75350.66446018219,4.512,0.77,80.0,360.0
75351.6684718132,4.512,0.76,78.0,360.0
75352.67545771599,4.504,0.92,94.0,420.0
75353.68249511719,4.504,0.89,92.0,420.0
75354.68658876419,4.504,0.97,93.0,420.0
75355.6943924427,4.504,0.9,97.0,420.0
75356.69830465317,4.508,0.83,78.0,360.0
75357.70492124557,4.504,0.96,92.0,420.0
75358.70940804482,4.504,0.89,90.0,400.0
75359.71639847755,4.512,0.8,78.0,360.0
75360.7234544754,4.504,0.92,95.0,420.0
75361.72743201256,4.512,0.76,78.0,360.0
75362.73503041267,4.512,0.79,79.0,360.0
75363.73865032196,4.508,0.94,93.0,420.0
75364.74605798721,4.504,0.93,90.0,400.0
75365.75050640106,4.512,0.77,77.0,360.0
75366.75716996193,4.512,0.78,78.0,360.0
75367.76438164711,4.504,0.91,92.0,420.0
75368.76830863953,4.512,0.75,78.0,360.0
75369.77501797676,4.512,0.8,80.0,360.0
75370.78003787994,4.504,0.93,92.0,420.0
75371.78691315651,4.512,0.77,78.0,360.0
75372.7940864563,4.508,0.78,80.0,360.0
75373.79744243622,4.504,0.94,92.0,420.0
75374.80498242378,4.512,0.9,76.0,320.0
75375.80941343307,4.508,0.97,97.0,420.0
75376.81650209427,4.504,0.88,92.0,420.0
75377.82051897049,4.512,0.8,80.0,360.0
75378.82700634003,4.504,0.92,95.0,420.0
75379.83451366425,4.508,0.78,75.0,320.0
75380.83868956566,4.508,0.79,79.0,360.0
75381.84573221207,4.504,0.91,93.0,420.0
75382.8500688076,4.512,0.79,77.0,360.0
75383.85670566559,4.512,0.76,77.0,360.0
75384.86093688011,4.5,0.96,94.0,420.0
75385.86865115166,4.508,0.76,79.0,360.0
75386.87479400635,4.508,0.75,76.0,320.0
75387.87954926491,4.5,0.95,93.0,420.0
75388.8863594532,4.508,0.78,76.0,320.0
75389.8908598423,4.508,0.9,91.0,420.0
75390.89774656296,4.508,0.77,80.0,360.0
